state_code,travel_distance_metric,visitation_metric,encounters_metric,date_converted,intervention
MO,-0.378231145,-0.583852328,-0.651054115,20200403,0
MO,-0.300565565,-0.558266888,-0.7619004079999999,20200402,0
MO,-0.245600005,-0.498719535,-0.764140623,20200401,0
MO,-0.27502826199999997,-0.49954961700000006,-0.7672899879999999,20200331,0
MS,-0.492065717,-0.669200103,-0.816902859,20200404,1
MS,-0.373730901,-0.520446639,-0.645164335,20200403,0
MS,-0.25080272600000003,-0.482621655,-0.734208902,20200402,0
MS,-0.204999189,-0.386701687,-0.722368855,20200401,0
MS,-0.259613477,-0.42763421100000004,-0.7780037059999999,20200331,0
MS,-0.267339537,-0.431476507,-0.789051594,20200330,0
MS,-0.385122717,-0.478159885,-0.825907669,20200329,0
MS,-0.38204385799999996,-0.50718948,-0.757224529,20200328,0
MT,-0.361327456,-0.657575601,-0.99293787,20200404,1
MT,-0.406311939,-0.590580138,-0.991332523,20200403,1
MT,-0.390948523,-0.608748709,-0.994407244,20200402,1
MT,-0.358440495,-0.568853692,-0.994602874,20200401,1
MT,-0.33318381,-0.564357522,-0.9943787590000001,20200331,1
MT,-0.33833884700000005,-0.558126013,-0.994584171,20200330,1
MT,-0.38671615600000003,-0.6577860179999999,-0.995482778,20200329,1
MT,-0.357094905,-0.70576567,-0.995127312,20200328,0
MT,-0.299531791,-0.511552239,-0.9904393979999999,20200327,0
MT,-0.270657954,-0.515569178,-0.9920238920000001,20200326,0
MT,-0.227443549,-0.506089493,-0.99333085,20200325,0
MT,-0.214262678,-0.48814060600000003,-0.9930204220000001,20200324,0
MT,-0.260835566,-0.48986462700000005,-0.99298452,20200323,0
MT,-0.255094083,-0.573137942,-0.994806565,20200322,0
NC,-0.44486432,-0.598156867,-0.395547638,20200404,1
NC,-0.36460338200000003,-0.523436375,-0.314341456,20200403,1
NC,-0.313456704,-0.536481522,-0.556847943,20200402,1
NC,-0.329901469,-0.536170998,-0.593200362,20200401,1
NC,-0.33290956,-0.548550483,-0.6122154439999999,20200331,1
NC,-0.314005031,-0.47807707,-0.528965978,20200330,0
NC,-0.42707508299999997,-0.508008218,-0.582991347,20200329,0
NC,-0.39129287700000004,-0.522648033,-0.38951528799999996,20200328,0
NC,-0.32773496399999996,-0.509268553,-0.37011310799999997,20200327,0
NC,-0.23977490399999998,-0.503044809,-0.493245207,20200326,0
NC,-0.240617225,-0.449169549,-0.432945511,20200325,0
NC,-0.246898245,-0.465569426,-0.475036498,20200324,0
NH,-0.518024864,-0.630202424,-0.78121111,20200404,1
NH,-0.49981070200000005,-0.602855025,-0.798247477,20200403,1
NH,-0.42531903,-0.593055835,-0.864832589,20200402,1
NH,-0.41650863,-0.544952525,-0.859697217,20200401,1
NH,-0.405800008,-0.51741153,-0.863305432,20200331,1
NH,-0.436630206,-0.582963558,-0.872099692,20200330,1
NH,-0.606143303,-0.674439888,-0.8737386779999999,20200329,1
NH,-0.49099199600000004,-0.619323097,-0.812895258,20200328,0
NH,-0.43685055100000003,-0.521743069,-0.783133162,20200327,0
NH,-0.368283174,-0.532235616,-0.8218782290000001,20200326,0
NH,-0.38123948399999996,-0.541456322,-0.853184956,20200325,0
NH,-0.375234035,-0.535567964,-0.8648902509999999,20200324,0
NH,-0.41780766799999997,-0.544644151,-0.8376879779999999,20200323,0
NH,-0.47065821,-0.561717815,-0.81750993,20200322,0
NJ,-0.581993278,-0.772006144,0.539722649,20200328,1
NJ,-0.49493255399999997,-0.693519344,0.94296673,20200327,1
NJ,-0.46438913299999995,-0.689349588,0.6825605090000001,20200326,1
NJ,-0.452052305,-0.7031104709999999,0.38311515799999996,20200325,1
NJ,-0.4432263,-0.6582851129999999,0.657225067,20200324,1
NJ,-0.461857545,-0.7373458340000001,0.273143174,20200323,1
NJ,-0.5885091610000001,-0.7449343279999999,0.39803775399999997,20200322,1
NJ,-0.490847962,-0.7029781620000001,0.374348797,20200321,0
NJ,-0.408752633,-0.690657374,1.071492511,20200320,0
NJ,-0.357167911,-0.6139517760000001,1.40094898,20200319,0
NJ,-0.28398753,-0.536465642,1.768374575,20200318,0
NJ,-0.256978741,-0.470837456,2.122279426,20200317,0
NJ,-0.230375162,-0.360836014,3.2326843989999996,20200316,0
NJ,-0.255662866,-0.314088194,2.9820166869999998,20200315,0
NM,-0.24023312,-0.516481713,-0.9829601490000001,20200331,1
NM,-0.321710703,-0.5528697539999999,-0.9840086090000001,20200330,1
NM,-0.394197925,-0.601130907,-0.98610398,20200329,1
NM,-0.338588265,-0.617319865,-0.981881126,20200328,1
NM,-0.37003603,-0.601937111,-0.981136243,20200327,1
NM,-0.308206653,-0.593198614,-0.98373018,20200326,1
NM,-0.23850887,-0.5655644089999999,-0.983706193,20200325,1
NM,-0.200846037,-0.5201127170000001,-0.983290034,20200324,0
NM,-0.24577718399999998,-0.459088385,-0.975382484,20200323,0
NM,-0.25366264,-0.52864255,-0.982344228,20200322,0
NM,-0.230503977,-0.54370585,-0.9867984390000001,20200321,0
NM,-0.175331176,-0.565317062,-0.979689678,20200320,0
NM,-0.144540593,-0.44154024700000005,-0.9729521990000001,20200319,0
NM,-0.06012210900000001,-0.29413055899999996,-0.967938035,20200318,0
NV,-0.549283565,-0.7866140159999999,-0.9414534520000001,20200404,1
NV,-0.537268297,-0.711523169,-0.928105125,20200403,1
NV,-0.52701981,-0.7141726759999999,-0.9486191970000001,20200402,1
NV,-0.47771616100000003,-0.666581569,-0.947168178,20200401,1
NV,-0.454016807,-0.663921909,-0.9493132129999999,20200331,0
NV,-0.523815797,-0.686257791,-0.9504832059999999,20200330,0
NV,-0.610472476,-0.7564381609999999,-0.959315301,20200329,0
NV,-0.51867191,-0.7586952109999999,-0.946723979,20200328,0
NV,-0.528084192,-0.723005784,-0.941721367,20200327,0
NV,-0.5081106320000001,-0.718601996,-0.949315778,20200326,0
NV,-0.463095899,-0.685604042,-0.949565595,20200325,0
NY,-0.635838011,-0.7256377909999999,-0.569822603,20200329,1
NY,-0.589603786,-0.727624954,-0.46599647899999996,20200328,1
NY,-0.537647485,-0.667109708,-0.24309883399999999,20200327,1
NY,-0.490348045,-0.662708355,-0.302413488,20200326,1
NY,-0.482255324,-0.6846651009999999,-0.39359371200000004,20200325,1
NY,-0.475850263,-0.653327485,-0.294887234,20200324,1
NY,-0.516534383,-0.7124345440000001,-0.42134623600000004,20200323,1
NY,-0.550430866,-0.673433858,-0.36879359100000003,20200322,0
NY,-0.495195176,-0.649911751,-0.43544858399999997,20200321,0
NY,-0.42689662899999997,-0.644884163,-0.06653031599999999,20200320,0
NY,-0.347782122,-0.5589784170000001,0.213081822,20200319,0
NY,-0.265490837,-0.47816889799999995,0.508592384,20200318,0
NY,-0.238018953,-0.42010600000000003,0.769581773,20200317,0
NY,-0.226900943,-0.30262208399999996,0.95664256,20200316,0
OH,-0.320323497,-0.5320233879999999,-0.541353455,20200331,1
OH,-0.34209779700000004,-0.539452842,-0.534470114,20200330,1
OH,-0.48985938,-0.58923901,-0.534921525,20200329,1
OH,-0.501960666,-0.651946769,-0.448078783,20200328,1
OH,-0.40424891799999996,-0.617480199,-0.448261415,20200327,1
OH,-0.318887553,-0.583492427,-0.505041897,20200326,1
OH,-0.313600669,-0.571020141,-0.538139213,20200325,1
OH,-0.32817265,-0.623683986,-0.611744789,20200324,0
OH,-0.265783927,-0.472808615,-0.380831242,20200323,0
OH,-0.39892509600000003,-0.563033659,-0.376785394,20200322,0
OH,-0.390826613,-0.646921894,-0.666576434,20200321,0
OH,-0.30741503,-0.6271276139999999,-0.444842334,20200320,0
OH,-0.199194573,-0.498749689,-0.258717216,20200319,0
OH,-0.14881733800000002,-0.426255682,-0.25138055,20200318,0
OR,-0.332098791,-0.5746060470000001,-0.9541466559999999,20200330,1
OR,-0.44687466299999995,-0.647385358,-0.962368945,20200329,1
OR,-0.41000787299999997,-0.6519053000000001,-0.954900138,20200328,1
OR,-0.353366645,-0.6190223189999999,-0.9470890609999999,20200327,1
OR,-0.307448885,-0.601352895,-0.95235023,20200326,1
OR,-0.283445169,-0.5732495439999999,-0.9525179429999999,20200325,1
OR,-0.27843180300000003,-0.593903819,-0.9545184259999999,20200324,1
OR,-0.26072159899999997,-0.522117679,-0.943215386,20200323,0
OR,-0.300840166,-0.548293874,-0.9479067590000001,20200322,0
OR,-0.258698898,-0.612296418,-0.966858868,20200321,0
OR,-0.213445472,-0.588417529,-0.9422034090000001,20200320,0
OR,-0.165682512,-0.462235839,-0.9253389809999999,20200319,0
OR,-0.132272787,-0.37427446,-0.9170110770000001,20200318,0
OR,-0.08761303599999999,-0.320930898,-0.906994155,20200317,0
PA,-0.504209515,-0.720609029,-0.613756744,20200404,1
PA,-0.438811094,-0.6416243970000001,-0.532165265,20200403,1
PA,-0.39496339799999997,-0.637406536,-0.689629302,20200402,1
PA,-0.381355279,-0.604233624,-0.675114165,20200401,0
PA,-0.366788017,-0.603829608,-0.70404129,20200331,0
PA,-0.39703890299999994,-0.6141659829999999,-0.6951926270000001,20200330,0
PA,-0.5365086179999999,-0.6811854509999999,-0.7251669620000001,20200329,0
PA,-0.531340181,-0.724567203,-0.691359733,20200328,0
PA,-0.42069919,-0.6372134979999999,-0.587783136,20200327,0
PA,-0.35444647100000004,-0.62490281,-0.655856688,20200326,0
RI,-0.56054635,-0.680950588,0.027940673,20200404,1
RI,-0.492095357,-0.669182142,0.004622748,20200403,1
RI,-0.456260206,-0.631818791,-0.24677504600000003,20200402,1
RI,-0.44928356,-0.621178262,-0.23383745600000003,20200401,1
RI,-0.413435585,-0.58107769,-0.24423292300000002,20200331,1
RI,-0.434570595,-0.623517317,-0.300159626,20200330,1
